"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"2016-07-05.jpg","","https://lh3.googleusercontent.com/-39gCAiaAT5E/V3upxcZ2SXI/AAAAAAAAbhY/B98XYBqrXwMvJgTM8rc_yMBLcyXqb22qwCLABGAYYCw/s0-d/2016-07-05.jpg","","69004","Jul 5, 2016, 12:36:21 PM UTC","Feb 5, 2019, 8:59:45 PM UTC","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0","0"
