"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"IMG_20120623_155815.jpg","We fill in time with speeches from state officials and eventually anyone in the room who wants to present something. Waiting for other districts to report gets a little tedious.","https://lh3.googleusercontent.com/-293q6qC1oSo/T-cWP-mxCPI/AAAAAAAAGEw/UZ5A6uohHnYd-Uli81AtlUMT1uS3RbseACLABGAYYCw/s0-d/IMG_20120623_155815.jpg","","183","Jun 24, 2012, 1:29:35 PM UTC","Feb 5, 2019, 8:59:45 PM UTC","45.49405277777778","-122.77471111111112","45.49405277777778","-122.77471111111112","","","","","","","","","","","","","","","0","0"
