"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"IMG_20110807_120113.jpg","I am a bridge","https://lh3.googleusercontent.com/-azkRSyGazTQ/Tj7hKbtCKjI/AAAAAAAAcvc/Ns-Z266mL9AeZhg-__VaADeBfsRpmXtcACLABGAYYCw/s0-d/IMG_20110807_120113.jpg","","0","Aug 7, 2011, 7:02:01 PM UTC","Feb 5, 2019, 8:59:45 PM UTC","45.44871111111111","-122.806","45.44871111111111","-122.806","","","","","","","","","","","","","","","0","0"
