"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"IMG_20110907_083209.jpg","Happy Birthday Dalton!","https://lh3.googleusercontent.com/-7Fr-GGV0pcE/TmeOj7UY_AI/AAAAAAAAcvc/GENhS_cO35wHLFkj7g2st1sEkrp9VU1zwCLABGAYYCw/s0-d/IMG_20110907_083209.jpg","","136","Sep 7, 2011, 3:32:31 PM UTC","Feb 5, 2019, 8:59:45 PM UTC","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0","0"
