"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"2017-01-18.jpg","","https://lh3.googleusercontent.com/-RSu4CNkL0dE/WH_6NYZfswI/AAAAAAAAcFY/F6XztNgMK7oPy_jAisIfz983RHp-UG_wgCLABGAYYCw/s0-d/2017-01-18.jpg","","57222","Jan 18, 2017, 11:28:53 PM UTC","Feb 5, 2019, 8:59:45 PM UTC","25.772050999999998","-80.14030699999999","0.0","0.0","","","","","","","","","","","","","","","0","0"
