"title","description","url","license","image_views","creation_time.formatted","modification_time.formatted","geo_data.latitude","geo_data.longitude","geo_data_exif.latitude","geo_data_exif.longitude","tags","people.name","people.email","comments.comment","comments.user_id","comments.email","media_key","hex_photo_id","upload_ip","status","liking_user_ids","album_id","exif.camera_make","exif.camera_model","exif.cell_width","exif.cell_length"
"IMG_20120623_171828.jpg","Notice the number of angry faces in the room as the meeting is adjourned with two ballots outstanding. Even many Romney supporters consider this a ""discrace"".","https://lh3.googleusercontent.com/-7KjTQ1tAE2w/T-cWQKibUhI/AAAAAAAAGE0/u7WhYUPYH-MHHS7G3znkboyK1DDDFe4JgCLABGAYYCw/s0-d/IMG_20120623_171828.jpg","","849","Jun 24, 2012, 1:29:36 PM UTC","Feb 5, 2019, 8:59:45 PM UTC","45.49405277777778","-122.77471111111112","45.49405277777778","-122.77471111111112","","","","","","","","","","","","","","","0","0"
